sim_id,movienames
845,010427_LUS_SONHADORES_|002205_LUS_ENGATE_|020480_LUS_NALIEUE13ULT_61619000_|020698_LUS_PESCASALMAOIEMEN_66079000_|000080_LUS_SAW3OLEGADO_|022536_LUS_OSUBSTITUTO_66413000_|011003_LUS_GNOMEUEJULIETA_VP_|020746_LUS_CHOKDEEARTCAMP_66089000_|019938_LUS_DAMADEFERRO_65660000_|002208_LUS_OGLADIADOR_|016631_LUS_JUSTICA_62092000_|023531_LUS_VIDASECRETGATOS_53490000_|004421_LUS_INIMIGOSPUBLICOS_|016574_LUS_HORTONEQUEM_VP_65251000_|015188_LUS_HOSPICIO_61785000_
846,003018_LUS_ZACKMIRIFAZEMPORNO_|023531_LUS_VIDASECRETGATOS_53490000_|027117_LUS_10ANOSDEPOIS_66422000_|024645_LUS_VERTIGEM_61625000_|028354_LUS_VIDASELVAGEMFILME_67297000_|000265_LUS_SAWENIGMAMORTAL_|026645_LUS_BALACERTEIRA_67106000_|016644_LUS_APOLLO18_5439000_|001097_LUS_STEPUP_|019934_LUS_1MONSTROPARIS_61442000_VP_|019363_LUS_ESPELHOMEU_VP_63742000_VP_|015851_LUS_1CALOIR7PASPALH_58698000_|002691_LUS_SINAISDOFUTURO_|002205_LUS_ENGATE_|018880_LUS_BUSCIDADEPERD_70117000_
847,016327_LUS_BORAT_65245000_|028347_LUS_PELE_54257000_|003018_LUS_ZACKMIRIFAZEMPORNO_|025684_LUS_ZARAFA_VP_65340000_|029107_LUS_DIARPRINCNOIVREAL_55797000_|028365_LUS_1CONTODENATAL_52455000_VP_|017791_LUS_DRIVEDUPLRISC_65661000_|020746_LUS_CHOKDEEARTCAMP_66089000_|001857_LUS_TRANSPORTER3_HD_|025071_LUS_CRONARNIAVIAGCAMALV_64467000_|018491_LUS_TRES_65031000_|015175_LUS_NSEICELACONSEGUE_62846000_|005372_LUS_PLANETA51_VP_|015796_LUS_GATOBOTAS_VP_63550000_|001023_LUS_HOMEMDEFERRO_
848,016321_LUS_RIO_VP_64471000_|026879_LUS_REGRASILENCIO_65567000_|014691_LUS_WANTED_|001857_LUS_TRANSPORTER3_HD_|017847_LUS_GHOSTRIDERVING_63304000_|019938_LUS_DAMADEFERRO_65660000_|021960_LUS_DARKTIDE_66294000_|019934_LUS_1MONSTROPARIS_61442000_VP_|004421_LUS_INIMIGOSPUBLICOS_|008745_LUS_300_|000265_LUS_SAWENIGMAMORTAL_|012029_LUS_TEKKENOFILME_|024587_LUS_MONGOL_66732000_|025690_LUS_TERRAPROMET_65827000_|016327_LUS_BORAT_65245000_
849,015783_LUS_3MOSQUETEIROS_63020000_|008745_LUS_300_|017793_LUS_REBELDSALVADOR_65663000_|002247_LUS_RAPAZPIJAMARISCAS_|028730_LUS_CUMPLICE_66643000_|007405_LUS_ASTROBOY_|025631_LUS_SOZINHA_65200000_|011406_LUS_TROPAELITE2_|029107_LUS_DIARPRINCNOIVREAL_55797000_|010965_LUS_BLUEVALENTINE_|008147_LUS_HOMEMDEFERRO2_|026512_LUS_FORCAG_61528000_VP_|024227_LUS_PATOLOGIA_59218000_|010423_LUS_DIADETREINO_|019934_LUS_1MONSTROPARIS_61442000_VP_
850,019938_LUS_DAMADEFERRO_65660000_|013660_LUS_TINHASMSMSERTU_|026515_LUS_CATCH44_63349000_|018827_LUS_APRESA_64399000_|018855_LUS_ESPELHOMEU_63742000_|024227_LUS_PATOLOGIA_59218000_|025655_LUS_FOGCONTRAFOG_65786000_|002208_LUS_OGLADIADOR_|020746_LUS_CHOKDEEARTCAMP_66089000_|001348_LUS_SAW5_|017109_LUS_HOMEMNOLIMITE_63401000_|026879_LUS_REGRASILENCIO_65567000_|027638_LUS_STOKER_67075000_|021987_LUS_MUNDENCANTGIGI_60283000_VP_|011998_LUS_KICKASS_
851,028347_LUS_PELE_54257000_|017791_LUS_DRIVEDUPLRISC_65661000_|001857_LUS_TRANSPORTER3_HD_|020184_LUS_LOCKOUT_63737000_|022030_LUS_MARGINAIS_66299000_|020719_LUS_SCARYMOVIE3_63800000_|021960_LUS_DARKTIDE_66294000_|021930_LUS_POCAHONTASVP_27878000_VP_|002247_LUS_RAPAZPIJAMARISCAS_|016333_LUS_XMENOINICIO_65291000_|028333_LUS_POKEMON5_55561000_|026877_LUS_PANTERACOROSA_65436000_|023531_LUS_VIDASECRETGATOS_53490000_|028364_LUS_1CONTODENATAL_52455000_VO_|015162_LUS_MEDOPROFUNDO_63035000_
852,014177_LUS_SPYKIDS4_|025071_LUS_CRONARNIAVIAGCAMALV_64467000_|024205_LUS_AMERICANPIE1VEZ_51394000_|022011_LUS_ASSIMVENDE1FILME_63551000_|024595_LUS_DUPLOIMPACTO_65440000_|025913_LUS_PEQNICOLAS_T2_VOL1_63311_695602D_|020480_LUS_NALIEUE13ULT_61619000_|015175_LUS_NSEICELACONSEGUE_62846000_|009382_LUS_VINGSUPRHOMFERRO_|024214_LUS_ANTICRISTO_51899000_|029318_LUS_TEMOSFALARSOBKEVIN_65924000_|010423_LUS_DIADETREINO_|018880_LUS_BUSCIDADEPERD_70117000_|013660_LUS_TINHASMSMSERTU_|015783_LUS_3MOSQUETEIROS_63020000_
853,025655_LUS_FOGCONTRAFOG_65786000_|022076_LUS_OSILENCIO_66325000_|028341_LUS_VISITANTESNAMERICA_53617000_|020157_LUS_ACEVENTURADETANIM_26668000_|028333_LUS_POKEMON5_55561000_|014177_LUS_SPYKIDS4_|028730_LUS_CUMPLICE_66643000_|001547_LUS_TWILIGHT_HD_|026969_LUS_ARANHAS_63574000_|022541_LUS_RAPTADOS_60344000_|028365_LUS_1CONTODENATAL_52455000_VP_|008179_LUS_OSMERCENARIOS_|028731_LUS_116DESVIOMILHOES_66381000_|003150_LUS_DIARIODAPRINCESA_|025684_LUS_ZARAFA_VP_65340000_
854,002205_LUS_ENGATE_|024227_LUS_PATOLOGIA_59218000_|012029_LUS_TEKKENOFILME_|026880_LUS_HOMEMABATER_64426000_|025076_LUS_SEMTI_61341000_|018775_LUS_AMULHERDENEGRO_63026000_|022541_LUS_RAPTADOS_60344000_|026512_LUS_FORCAG_61528000_VP_|017090_LUS_ESPIAOFANTASM_62833000_|013634_LUS_LARRYCROWNE_|017847_LUS_GHOSTRIDERVING_63304000_|003004_LUS_CORALINE_|025114_LUS_CACADORULTIGRTASM_64724000_|027667_LUS_THEAST_67240000_|004459_LUS_BONES2_
855,011407_LUS_THEDEPARTED_|008535_LUS_CARTASPARAJULIETA_|026645_LUS_BALACERTEIRA_67106000_|024854_LUS_10000AC_62050000_|028371_LUS_CONFIANCATRAIDA_67282000_|000152_LUS_DUMBO_|026441_LUS_SPINRITMLAT_58364000_|000076_LUS_OFIELJARDINEIRO_|022076_LUS_OSILENCIO_66325000_|003249_LUS_HARRYPOTTERPRISAZK_|026512_LUS_FORCAG_61528000_VP_|026880_LUS_HOMEMABATER_64426000_|000008_LUS_CIDADEBAIXA_|005403_LUS_NINJASSASSI_|025913_LUS_PEQNICOLAS_T2_VOL1_63311_695602D_
856,010083_LUS_PRECOTRAICAO_|024310_LUS_ANITAVOL1_DIAMAE_63310_695482D_|016575_LUS_GARFIELDFILME_65256000_|026516_LUS_CELESTEJESSEMPRE_65219000_|016321_LUS_RIO_VP_64471000_|003150_LUS_DIARIODAPRINCESA_|000008_LUS_CIDADEBAIXA_|000104_LUS_COLECCIONADOROLHOS_|000092_LUS_TURISTAS_|026881_LUS_PEDACINHOPARAISO_61913000_|003018_LUS_ZACKMIRIFAZEMPORNO_|004354_LUS_HARRYPOTTPRINCMIST_|014695_LUS_KILLERELITE_|000877_LUS_VEMCOMIGO_|010931_LUS_DISCURSODOREI_
857,024863_LUS_POLAREXPRESS_62129000_VP_|021931_LUS_TERCEIROPASSO_62028000_|008535_LUS_CARTASPARAJULIETA_|022549_LUS_200KMHORA_66405000_|003018_LUS_ZACKMIRIFAZEMPORNO_|004354_LUS_HARRYPOTTPRINCMIST_|016644_LUS_APOLLO18_5439000_|000092_LUS_TURISTAS_|017153_LUS_NIKOTPNATAL_VP_65538_|018789_LUS_EUSOUALENDA_62106000_|016614_LUS_ATOUPEIRA_5259000_|017847_LUS_GHOSTRIDERVING_63304000_|000293_LUS_WINX_VP_|002560_LUS_VELFUR_LIGATOQUIO_|000209_LUS_PAPUCAEDENTUCA_
858,002213_LUS_MAMMAMIA_HD_|028333_LUS_POKEMON5_55561000_|026516_LUS_CELESTEJESSEMPRE_65219000_|008179_LUS_OSMERCENARIOS_|013673_LUS_ANIMAISUNIDOS_|022536_LUS_OSUBSTITUTO_66413000_|024214_LUS_ANTICRISTO_51899000_|003150_LUS_DIARIODAPRINCESA_|008742_LUS_HACHIKO_|003249_LUS_HARRYPOTTERPRISAZK_|000008_LUS_CIDADEBAIXA_|014682_LUS_COLOMBIANA_|002208_LUS_OGLADIADOR_|002247_LUS_RAPAZPIJAMARISCAS_|020480_LUS_NALIEUE13ULT_61619000_
859,012899_LUS_ARVOREDAVIDA_|000104_LUS_COLECCIONADOROLHOS_|015162_LUS_MEDOPROFUNDO_63035000_|028731_LUS_116DESVIOMILHOES_66381000_|026880_LUS_HOMEMABATER_64426000_|025076_LUS_SEMTI_61341000_|021987_LUS_MUNDENCANTGIGI_60283000_VP_|024858_LUS_CATWOMAN_62067000_|023518_LUS_SAFEOINTOCAVEL_66511000_|029647_LUS_ROMANCEARRISCADO_55158000_|000080_LUS_SAW3OLEGADO_|024203_LUS_PEQNICOLAS_VOL8_62592_695371D_|026902_LUS_GRANDEDIA_63777000_|020166_LUS_GRAVIDAMASPOUCO_61648000_|007405_LUS_ASTROBOY_
860,027940_LUS_HOSPEDESINDESEJADOS_67234000|013634_LUS_LARRYCROWNE_|024863_LUS_POLAREXPRESS_62129000_VP_|001522_LUS_YOUNGPEOPLEFUCKING_|018775_LUS_AMULHERDENEGRO_63026000_|020162_LUS_MISTERIORUA7_63172000_|016335_LUS_PINGUINSSRPOPPER_65269000_|019938_LUS_DAMADEFERRO_65660000_|026881_LUS_PEDACINHOPARAISO_61913000_|020166_LUS_GRAVIDAMASPOUCO_61648000_|005738_LUS_REIESCORPIAO_|009690_LUS_RED_|003004_LUS_CORALINE_|010931_LUS_DISCURSODOREI_|004421_LUS_INIMIGOSPUBLICOS_
861,010083_LUS_PRECOTRAICAO_|027667_LUS_THEAST_67240000_|016624_LUS_IDADEGELO3_VP_65261000_|010965_LUS_BLUEVALENTINE_|024858_LUS_CATWOMAN_62067000_|015188_LUS_HOSPICIO_61785000_|000877_LUS_VEMCOMIGO_|019938_LUS_DAMADEFERRO_65660000_|025693_LUS_TUDOPOR1BEBE_64425000_|028365_LUS_1CONTODENATAL_52455000_VP_|026476_LUS_ERA1VEZ1PAI_55949000_|022077_LUS_HESHER_61764000_|024537_LUS_TRIBO_59072000_|000292_LUS_ARTURMINIMEUSVP_|007405_LUS_ASTROBOY_
862,002562_LUS_SCARYMOVIE2_|018789_LUS_EUSOUALENDA_62106000_|011003_LUS_GNOMEUEJULIETA_VP_|022079_LUS_ASSASSINOEMIM_62635000_|015028_LUS_OSSMURFS_64447_|026515_LUS_CATCH44_63349000_|016644_LUS_APOLLO18_5439000_|027490_LUS_TOMASEAMIGANIMZOO_63527_695659D_|015171_LUS_GANGSTERAMERICA_59235000_|008535_LUS_CARTASPARAJULIETA_|002578_LUS_OELEFANTEAZUL_|025684_LUS_ZARAFA_VP_65340000_|022581_LUS_SABORPAIXAO_56589000_|010427_LUS_SONHADORES_|000152_LUS_DUMBO_
863,022030_LUS_MARGINAIS_66299000_|000069_LUS_TMNTNOVAAVENTURA_|020184_LUS_LOCKOUT_63737000_|000244_LUS_B13GANGSBAIRRO13_|014695_LUS_KILLERELITE_|028369_LUS_CENARIOMORTAL_67324000_|017109_LUS_HOMEMNOLIMITE_63401000_|012606_LUS_ARTUR3GUERRA2MUNDOS_VP_|025690_LUS_TERRAPROMET_65827000_|025076_LUS_SEMTI_61341000_|023518_LUS_SAFEOINTOCAVEL_66511000_|018778_LUS_AMYWINEADEUS_64700000_|014159_LUS_HORAPONTA3_|025684_LUS_ZARAFA_VP_65340000_|000008_LUS_CIDADEBAIXA_
864,020166_LUS_GRAVIDAMASPOUCO_61648000_|027117_LUS_10ANOSDEPOIS_66422000_|016576_LUS_GARFIELD2_65257000_|025913_LUS_PEQNICOLAS_T2_VOL1_63311_695602D_|027111_LUS_MANUALDAMOR_63585000_|015788_LUS_CAPUCHVERM_NAVENT_65128000_|002509_LUS_YESMAN_|008541_LUS_GRANDEMOCAMEU_|028732_LUS_MEDOPRIMARIO_66502000_|020698_LUS_PESCASALMAOIEMEN_66079000_|022549_LUS_200KMHORA_66405000_|022030_LUS_MARGINAIS_66299000_|008745_LUS_300_|001522_LUS_YOUNGPEOPLEFUCKING_|026880_LUS_HOMEMABATER_64426000_
865,021960_LUS_DARKTIDE_66294000_|022549_LUS_200KMHORA_66405000_|026516_LUS_CELESTEJESSEMPRE_65219000_|026645_LUS_BALACERTEIRA_67106000_|016340_LUS_PLANETAMACACOSORIGEM_65275000_|028405_LUS_3096DIAS_65991000_|016600_LUS_XMENCONFRONTO_65292000_|012606_LUS_ARTUR3GUERRA2MUNDOS_VP_|020162_LUS_MISTERIORUA7_63172000_|018874_LUS_ONGBAK3_65814000_|026881_LUS_PEDACINHOPARAISO_61913000_|024858_LUS_CATWOMAN_62067000_|024310_LUS_ANITAVOL1_DIAMAE_63310_695482D_|021942_LUS_NATALPERDIDO_65362000_|004798_LUS_PORAMOR_
866,010931_LUS_DISCURSODOREI_|027490_LUS_TOMASEAMIGANIMZOO_63527_695659D_|028369_LUS_CENARIOMORTAL_67324000_|023518_LUS_SAFEOINTOCAVEL_66511000_|024204_LUS_RUCACLUBECO_VOL6_63914_695370D_|026515_LUS_CATCH44_63349000_|013679_LUS_CACADORESDRAGOES_|019938_LUS_DAMADEFERRO_65660000_|016327_LUS_BORAT_65245000_|025114_LUS_CACADORULTIGRTASM_64724000_|003006_LUS_NOLIMITEDOAMOR_|017866_LUS_VERGONHA_63394000_|020480_LUS_NALIEUE13ULT_61619000_|004795_LUS_ORFA_|026879_LUS_REGRASILENCIO_65567000_
867,015188_LUS_HOSPICIO_61785000_|011998_LUS_KICKASS_|027940_LUS_HOSPEDESINDESEJADOS_67234000|028347_LUS_PELE_54257000_|002205_LUS_ENGATE_|026879_LUS_REGRASILENCIO_65567000_|022581_LUS_SABORPAIXAO_56589000_|028354_LUS_VIDASELVAGEMFILME_67297000_|017825_LUS_PROMETAMARTE_63263000_|022529_LUS_LOLAVERSUS_63741000_|028369_LUS_CENARIOMORTAL_67324000_|025690_LUS_TERRAPROMET_65827000_|015788_LUS_CAPUCHVERM_NAVENT_65128000_|001080_LUS_HISTINTERMINAVEL_|008742_LUS_HACHIKO_
868,017153_LUS_NIKOTPNATAL_VP_65538_|027940_LUS_HOSPEDESINDESEJADOS_67234000|008770_LUS_STEPUP3_|024590_LUS_VIAGEMPOPEYE_66734000_|015851_LUS_1CALOIR7PASPALH_58698000_|012550_LUS_WINXAVENTURAMAGICA_|028354_LUS_VIDASELVAGEMFILME_67297000_|013410_LUS_ARTURVING2_VP_HD_|025701_LUS_SNITCH_63868000_|018827_LUS_APRESA_64399000_|016614_LUS_ATOUPEIRA_5259000_|017866_LUS_VERGONHA_63394000_|013673_LUS_ANIMAISUNIDOS_|022011_LUS_ASSIMVENDE1FILME_63551000_|000138_LUS_AMOREODESASTRES_
869,026461_LUS_DESPERTAR_63765000_|028354_LUS_VIDASELVAGEMFILME_67297000_|024854_LUS_10000AC_62050000_|028405_LUS_3096DIAS_65991000_|022529_LUS_LOLAVERSUS_63741000_|012908_LUS_BEASTLY_|024204_LUS_RUCACLUBECO_VOL6_63914_695370D_|028401_LUS_GARFIELDFESTIVCOMED_61365000_VP_|021285_LUS_MATCASREENCARN_61631000_|002562_LUS_SCARYMOVIE2_|014682_LUS_COLOMBIANA_|019938_LUS_DAMADEFERRO_65660000_|005738_LUS_REIESCORPIAO_|026459_LUS_DOU1ANO_65849000_|022078_LUS_RUNAWAYS_61924000_
870,002247_LUS_RAPAZPIJAMARISCAS_|002578_LUS_OELEFANTEAZUL_|026459_LUS_DOU1ANO_65849000_|008492_LUS_DARTACAO_OFILME_|015783_LUS_3MOSQUETEIROS_63020000_|029318_LUS_TEMOSFALARSOBKEVIN_65924000_|014173_LUS_ACTIVPARANORMAL_|012899_LUS_ARVOREDAVIDA_|020180_LUS_DESCARADAMENTEINFIEIS_64420000_|000244_LUS_B13GANGSBAIRRO13_|015788_LUS_CAPUCHVERM_NAVENT_65128000_|022541_LUS_RAPTADOS_60344000_|017109_LUS_HOMEMNOLIMITE_63401000_|015796_LUS_GATOBOTAS_VP_63550000_|022581_LUS_SABORPAIXAO_56589000_
871,023531_LUS_VIDASECRETGATOS_53490000_|026516_LUS_CELESTEJESSEMPRE_65219000_|026877_LUS_PANTERACOROSA_65436000_|005738_LUS_REIESCORPIAO_|021987_LUS_MUNDENCANTGIGI_60283000_VP_|022011_LUS_ASSIMVENDE1FILME_63551000_|022030_LUS_MARGINAIS_66299000_|018836_LUS_GETSMARTOLHOVIVO_62092000_|012029_LUS_TEKKENOFILME_|021966_LUS_SEGBBMOUNT_UNIVERSAL_64307000_|008492_LUS_DARTACAO_OFILME_|026441_LUS_SPINRITMLAT_58364000_|018855_LUS_ESPELHOMEU_63742000_|008179_LUS_OSMERCENARIOS_|003004_LUS_CORALINE_
872,028731_LUS_116DESVIOMILHOES_66381000_|012618_LUS_THEMECHANICOPROFISSIONAL_|014173_LUS_ACTIVPARANORMAL_|026902_LUS_GRANDEDIA_63777000_|022536_LUS_OSUBSTITUTO_66413000_|011407_LUS_THEDEPARTED_|008535_LUS_CARTASPARAJULIETA_|017791_LUS_DRIVEDUPLRISC_65661000_|014695_LUS_KILLERELITE_|008745_LUS_300_|025076_LUS_SEMTI_61341000_|016576_LUS_GARFIELD2_65257000_|013634_LUS_LARRYCROWNE_|018775_LUS_AMULHERDENEGRO_63026000_|024645_LUS_VERTIGEM_61625000_
873,008745_LUS_300_|022030_LUS_MARGINAIS_66299000_|011407_LUS_THEDEPARTED_|012576_LUS_OCODIGOBASE_|022011_LUS_ASSIMVENDE1FILME_63551000_|026515_LUS_CATCH44_63349000_|023518_LUS_SAFEOINTOCAVEL_66511000_|025076_LUS_SEMTI_61341000_|028730_LUS_CUMPLICE_66643000_|008770_LUS_STEPUP3_|025684_LUS_ZARAFA_VP_65340000_|021942_LUS_NATALPERDIDO_65362000_|002006_LUS_ADUQUESA_HD_|013673_LUS_ANIMAISUNIDOS_|017153_LUS_NIKOTPNATAL_VP_65538_
874,010965_LUS_BLUEVALENTINE_|020157_LUS_ACEVENTURADETANIM_26668000_|025701_LUS_SNITCH_63868000_|000076_LUS_OFIELJARDINEIRO_|028341_LUS_VISITANTESNAMERICA_53617000_|013634_LUS_LARRYCROWNE_|011406_LUS_TROPAELITE2_|028405_LUS_3096DIAS_65991000_|028365_LUS_1CONTODENATAL_52455000_VP_|028485_LUS_FRAGILSOMMOTOR_66038000_|026441_LUS_SPINRITMLAT_58364000_|022549_LUS_200KMHORA_66405000_|026877_LUS_PANTERACOROSA_65436000_|028364_LUS_1CONTODENATAL_52455000_VO_|002027_LUS_DARKKNIGHT_HD_
875,004798_LUS_PORAMOR_|020184_LUS_LOCKOUT_63737000_|020180_LUS_DESCARADAMENTEINFIEIS_64420000_|015171_LUS_GANGSTERAMERICA_59235000_|016624_LUS_IDADEGELO3_VP_65261000_|017825_LUS_PROMETAMARTE_63263000_|008492_LUS_DARTACAO_OFILME_|025702_LUS_7PSICOPATAS_66281000_|028371_LUS_CONFIANCATRAIDA_67282000_|028732_LUS_MEDOPRIMARIO_66502000_|021931_LUS_TERCEIROPASSO_62028000_|025690_LUS_TERRAPROMET_65827000_|017847_LUS_GHOSTRIDERVING_63304000_|022581_LUS_SABORPAIXAO_56589000_|010427_LUS_SONHADORES_
876,027117_LUS_10ANOSDEPOIS_66422000_|019932_LUS_AMIGOSIMPROVAVEIS_VP_64400000_|008147_LUS_HOMEMDEFERRO2_|025684_LUS_ZARAFA_VP_65340000_|000812_LUS_MATADORAS_|012606_LUS_ARTUR3GUERRA2MUNDOS_VP_|024854_LUS_10000AC_62050000_|021930_LUS_POCAHONTASVP_27878000_VP_|026461_LUS_DESPERTAR_63765000_|009382_LUS_VINGSUPRHOMFERRO_|028364_LUS_1CONTODENATAL_52455000_VO_|013673_LUS_ANIMAISUNIDOS_|002247_LUS_RAPAZPIJAMARISCAS_|026458_LUS_LADRCOMESTILO_63638000_|012576_LUS_OCODIGOBASE_
877,011979_LUS_SAW6_|025631_LUS_SOZINHA_65200000_|013660_LUS_TINHASMSMSERTU_|011406_LUS_TROPAELITE2_|002213_LUS_MAMMAMIA_HD_|024854_LUS_10000AC_62050000_|022536_LUS_OSUBSTITUTO_66413000_|008492_LUS_DARTACAO_OFILME_|014159_LUS_HORAPONTA3_|024587_LUS_MONGOL_66732000_|029107_LUS_DIARPRINCNOIVREAL_55797000_|023518_LUS_SAFEOINTOCAVEL_66511000_|019363_LUS_ESPELHOMEU_VP_63742000_VP_|019404_LUS_BALASEBOLINHOSREG_55945000_|018827_LUS_APRESA_64399000_
878,024854_LUS_10000AC_62050000_|017789_LUS_IDSECRETA_65581000_|026516_LUS_CELESTEJESSEMPRE_65219000_|028395_LUS_PRINCIPIOINCERTEZA_57758000_|025701_LUS_SNITCH_63868000_|007405_LUS_ASTROBOY_|019404_LUS_BALASEBOLINHOSREG_55945000_|012618_LUS_THEMECHANICOPROFISSIONAL_|022076_LUS_OSILENCIO_66325000_|008492_LUS_DARTACAO_OFILME_|022529_LUS_LOLAVERSUS_63741000_|010931_LUS_DISCURSODOREI_|019932_LUS_AMIGOSIMPROVAVEIS_VP_64400000_|024864_LUS_CISNENEGRO_64470000_|004795_LUS_ORFA_
879,000293_LUS_WINX_VP_|024310_LUS_ANITAVOL1_DIAMAE_63310_695482D_|024854_LUS_10000AC_62050000_|024214_LUS_ANTICRISTO_51899000_|002027_LUS_DARKKNIGHT_HD_|021987_LUS_MUNDENCANTGIGI_60283000_VP_|022529_LUS_LOLAVERSUS_63741000_|026458_LUS_LADRCOMESTILO_63638000_|000877_LUS_VEMCOMIGO_|020698_LUS_PESCASALMAOIEMEN_66079000_|001023_LUS_HOMEMDEFERRO_|003006_LUS_NOLIMITEDOAMOR_|008147_LUS_HOMEMDEFERRO2_|024645_LUS_VERTIGEM_61625000_|008742_LUS_HACHIKO_
880,008541_LUS_GRANDEMOCAMEU_|012618_LUS_THEMECHANICOPROFISSIONAL_|011003_LUS_GNOMEUEJULIETA_VP_|018855_LUS_ESPELHOMEU_63742000_|029318_LUS_TEMOSFALARSOBKEVIN_65924000_|029647_LUS_ROMANCEARRISCADO_55158000_|021942_LUS_NATALPERDIDO_65362000_|022011_LUS_ASSIMVENDE1FILME_63551000_|002008_LUS_QUEMQUERSMILION_HD_|028401_LUS_GARFIELDFESTIVCOMED_61365000_VP_|019404_LUS_BALASEBOLINHOSREG_55945000_|002213_LUS_MAMMAMIA_HD_|010965_LUS_BLUEVALENTINE_|024205_LUS_AMERICANPIE1VEZ_51394000_|026516_LUS_CELESTEJESSEMPRE_65219000_
881,024586_LUS_KILLIRISHMAN_66731000_|019938_LUS_DAMADEFERRO_65660000_|028367_LUS_VIDAN1MOMENTO_67281000_|028405_LUS_3096DIAS_65991000_|023531_LUS_VIDASECRETGATOS_53490000_|001023_LUS_HOMEMDEFERRO_|028732_LUS_MEDOPRIMARIO_66502000_|011406_LUS_TROPAELITE2_|021960_LUS_DARKTIDE_66294000_|001522_LUS_YOUNGPEOPLEFUCKING_|010931_LUS_DISCURSODOREI_|019404_LUS_BALASEBOLINHOSREG_55945000_|001097_LUS_STEPUP_|028341_LUS_VISITANTESNAMERICA_53617000_|009382_LUS_VINGSUPRHOMFERRO_
882,014695_LUS_KILLERELITE_|013634_LUS_LARRYCROWNE_|028334_LUS_POKEMON6_65678000_|020698_LUS_PESCASALMAOIEMEN_66079000_|001348_LUS_SAW5_|000244_LUS_B13GANGSBAIRRO13_|024586_LUS_KILLIRISHMAN_66731000_|024214_LUS_ANTICRISTO_51899000_|000292_LUS_ARTURMINIMEUSVP_|022540_LUS_VINGANCA_61834000_|013673_LUS_ANIMAISUNIDOS_|004354_LUS_HARRYPOTTPRINCMIST_|012576_LUS_OCODIGOBASE_|019938_LUS_DAMADEFERRO_65660000_|010083_LUS_PRECOTRAICAO_
883,014691_LUS_WANTED_|028347_LUS_PELE_54257000_|028730_LUS_CUMPLICE_66643000_|022529_LUS_LOLAVERSUS_63741000_|011406_LUS_TROPAELITE2_|001023_LUS_HOMEMDEFERRO_|026877_LUS_PANTERACOROSA_65436000_|028341_LUS_VISITANTESNAMERICA_53617000_|022549_LUS_200KMHORA_66405000_|024227_LUS_PATOLOGIA_59218000_|017847_LUS_GHOSTRIDERVING_63304000_|021930_LUS_POCAHONTASVP_27878000_VP_|025706_LUS_BRACODIREITSATAN_56325000_|004459_LUS_BONES2_|004798_LUS_PORAMOR_
884,025690_LUS_TERRAPROMET_65827000_|002008_LUS_QUEMQUERSMILION_HD_|022077_LUS_HESHER_61764000_|001547_LUS_TWILIGHT_HD_|027940_LUS_HOSPEDESINDESEJADOS_67234000|020166_LUS_GRAVIDAMASPOUCO_61648000_|012576_LUS_OCODIGOBASE_|012908_LUS_BEASTLY_|002562_LUS_SCARYMOVIE2_|025658_LUS_KICKBOXER3_55744000_|012945_LUS_EMPRESTATEUNAMOR_|020180_LUS_DESCARADAMENTEINFIEIS_64420000_|024858_LUS_CATWOMAN_62067000_|022541_LUS_RAPTADOS_60344000_|000265_LUS_SAWENIGMAMORTAL_
885,028405_LUS_3096DIAS_65991000_|028731_LUS_116DESVIOMILHOES_66381000_|028333_LUS_POKEMON5_55561000_|025693_LUS_TUDOPOR1BEBE_64425000_|028732_LUS_MEDOPRIMARIO_66502000_|026515_LUS_CATCH44_63349000_|001080_LUS_HISTINTERMINAVEL_|025701_LUS_SNITCH_63868000_|024203_LUS_PEQNICOLAS_VOL8_62592_695371D_|002275_LUS_VELOCIDADEMFURIOSA_|015851_LUS_1CALOIR7PASPALH_58698000_|002006_LUS_ADUQUESA_HD_|016335_LUS_PINGUINSSRPOPPER_65269000_|028364_LUS_1CONTODENATAL_52455000_VO_|015175_LUS_NSEICELACONSEGUE_62846000_
886,016321_LUS_RIO_VP_64471000_|004798_LUS_PORAMOR_|025693_LUS_TUDOPOR1BEBE_64425000_|011407_LUS_THEDEPARTED_|022541_LUS_RAPTADOS_60344000_|002205_LUS_ENGATE_|011414_LUS_1MAEEMAPUROS_|008535_LUS_CARTASPARAJULIETA_|007405_LUS_ASTROBOY_|022011_LUS_ASSIMVENDE1FILME_63551000_|013644_LUS_DIARIONPAIXAO_|028488_LUS_TURBULENCIASAMOR_67032000_|027638_LUS_STOKER_67075000_|027667_LUS_THEAST_67240000_|025706_LUS_BRACODIREITSATAN_56325000_
887,000292_LUS_ARTURMINIMEUSVP_|025631_LUS_SOZINHA_65200000_|020480_LUS_NALIEUE13ULT_61619000_|027638_LUS_STOKER_67075000_|026969_LUS_ARANHAS_63574000_|017789_LUS_IDSECRETA_65581000_|000102_LUS_BRATZOFILMEVDOB_|020166_LUS_GRAVIDAMASPOUCO_61648000_|008179_LUS_OSMERCENARIOS_|020714_LUS_SCARYMOVIE_65590000_|002008_LUS_QUEMQUERSMILION_HD_|016631_LUS_JUSTICA_62092000_|012606_LUS_ARTUR3GUERRA2MUNDOS_VP_|025913_LUS_PEQNICOLAS_T2_VOL1_63311_695602D_|027942_LUS_AVENTPEQPOLEGAREZINHA_54753000_VP_
